features,scores
tg*(tg+tl),3.248375400746575e-05
(tl+tx)*1/[tl^3],3.121659139158679e-05
[tl^4]*1/(tg-tx),3.1106446412201486e-05
[(tg-tx)^3]*[(tl-tx)^3],3.08122259222566e-05
1/(tg-tx)*1/[(tg-tl)^3],3.0605402314076255e-05
[tg^2]*1/[(tl-tx)^3],3.050663800326084e-05
[(tg-tx)^2]*1/[(tl+tx)^2],3.028691808472588e-05
1/(tg-tx)*1/[tg^4],2.9735501591884993e-05
(tl-tx)*[(tg+tx)^4],2.954075019858756e-05
[(tl+tx)^3]*[(tl+tx)^4],2.9164739216362646e-05
(tg-tx)*1/[tl^4],2.847803966378918e-05
[tg^3]*[(tl-tx)^2],2.8319427945307535e-05
[(tg+tl)^3]*1/[tx^2],2.825829965866107e-05
[tl^3]*[(tl+tx)^3],2.7484928928011718e-05
[(tg-tx)^4]*1/[(tl+tx)^4],2.7365363473165506e-05
1/(tg-tx)*1/[(tg+tl)^2],2.71746267813477e-05
(tl-tx)*[(tg-tx)^3],2.643324424172432e-05
1/(tl-tx)*1/[(tl+tx)^4],2.613878146416295e-05
(tl-tx)*1/[tg^4],2.6015047065152886e-05
[(tg+tx)^3]*[(tl-tx)^2],2.5525825803709425e-05
[tx^2]*1/[(tg-tx)^3],2.4750713977113615e-05
1/[tx^4]*1/[(tg-tx)^2],2.4042363158348558e-05
1/[tl^3]*1/[(tl-tx)^3],2.3885020942261237e-05
1/[tg^3]*1/[(tg-tx)^4],2.3829750227876965e-05
[(tg-tl)^2]*1/[(tl+tx)^4],2.3758344830027066e-05
[(tl+tx)^4]*1/[(tg-tl)^3],2.365987559292055e-05
(tg+tx)*1/[(tg-tx)^4],2.34792199576633e-05
(tg-tl)*1/[(tg+tl)^2],2.3005457195356925e-05
[tg^2]*[(tl-tx)^2],2.283527582338809e-05
1/[tg^4]*1/[(tg+tl)^2],2.218891254166952e-05
[tg^2]*1/[(tg+tx)^2],2.1956964883909345e-05
[(tg-tl)^4]*1/(tg-tl),2.1950470790763567e-05
(tg+tl)*[(tl-tx)^2],2.0942174083908147e-05
tg*1/(tl+tx),2.045930228558088e-05
(tl-tx)*1/[tx^2],1.8650743211015997e-05
[tg^2]*[tx^3],1.8251244987386008e-05
[tg^3]*1/[(tg-tx)^2],1.7219261992721004e-05
[(tg+tl)^2]*1/tx,1.684021743792557e-05
(tl-tx)*1/[(tg+tx)^2],1.6572401142422353e-05
[(tg+tx)^4]*1/[(tg-tx)^4],1.6178744208730025e-05
[tl^4]*1/[(tg-tx)^4],1.6125389775045385e-05
1/tg*1/[(tg+tx)^4],1.5631135915821566e-05
(tl+tx)*1/[(tg-tx)^4],1.561743809090352e-05
(tl-tx)*1/(tg-tx),1.5544900757088803e-05
1/(tg-tl)*1/[(tg+tl)^4],1.5294488381655077e-05
[(tg+tx)^2]*1/[(tl+tx)^4],1.5046512641234153e-05
1/(tl+tx)*1/[tx^4],1.4587910670357335e-05
(tg+tx)*1/[tx^4],1.404705299251411e-05
tl*1/[tl^2],1.4038343938853941e-05
[(tg+tx)^3]*1/[tg^4],1.3486469045156359e-05
1/tg*1/(tl+tx),1.3345843052788294e-05
[(tl+tx)^3]*1/[tg^2],1.323434256109199e-05
(tg-tl)*[(tl-tx)^2],1.319345825300342e-05
[(tg+tl)^4]*[(tl+tx)^2],1.2646289706536405e-05
1/(tg-tl)*1/[(tl+tx)^2],1.2492667825655368e-05
1/(tg+tx)*1/[(tl+tx)^2],1.2262985137369782e-05
[tx^4]*1/[tl^3],1.1426855266433293e-05
(tg+tx)*1/(tl-tx),1.1093634130573684e-05
(tg-tl)*1/[tx^2],1.0655723332064423e-05
tg*[(tg-tx)^3],1.0579627577825763e-05
(tl+tx)*[(tg-tx)^3],9.599759973356212e-06
1/[tg^4]*1/[(tg+tl)^3],8.864971560467796e-06
[tg^2]*[(tg+tl)^2],8.560727175305979e-06
1/[tx^2]*1/[(tl-tx)^3],8.160703679981004e-06
1/(tg+tl)*1/[(tl+tx)^2],8.143517701691295e-06
tl*[(tl-tx)^2],8.109524772803864e-06
[(tg+tx)^3]*1/[tl^2],8.058448448027046e-06
[(tl-tx)^3]*1/[(tl+tx)^4],7.947546514758379e-06
(tg+tx)*[(tl-tx)^3],7.770768898799946e-06
[tl^2]*[(tg+tx)^3],7.763980404177642e-06
tx*[(tg+tl)^4],7.510473184629217e-06
[(tg-tx)^4]*1/[(tg+tx)^2],7.217021896437319e-06
1/[tx^2]*1/[(tl+tx)^2],7.0969634577767985e-06
[(tl+tx)^2]*1/(tl-tx),7.082517926781092e-06
[(tg-tl)^2]*[(tg-tx)^2],6.362896156053726e-06
1/[tx^3]*1/[(tl+tx)^3],6.2596069066739625e-06
[(tl+tx)^2]*1/tl,6.249551405781149e-06
[(tg+tl)^4]*[(tg+tx)^3],6.212194495481564e-06
[(tl+tx)^2]*1/[tx^2],5.519402879520508e-06
[tl^3]*1/[(tg-tl)^4],5.467448589727391e-06
[(tg+tl)^3]*[(tg-tl)^2],5.392937084007879e-06
1/tl*1/[(tl+tx)^3],5.252035662121278e-06
tg*1/tx,4.047530654831764e-06
(tg+tl)*1/(tg+tl),3.7886053719457874e-06
(tg+tl)*1/[(tl+tx)^2],3.5395595810017794e-06
1/(tg+tl)*1/[(tg+tx)^2],3.1656851200919076e-06
[(tg+tl)^2]*1/[(tg-tx)^2],2.7960507494701234e-06
[tx^3]*1/[(tl+tx)^3],2.7333389126373354e-06
(tg+tl)*1/[(tg-tx)^3],2.6763878567471e-06
[tx^3]*1/[(tg-tl)^4],2.651679811062427e-06
1/(tg+tx)*1/[(tg-tx)^3],2.6190282195354542e-06
[tg^2]*1/[tg^2],2.4444390540225686e-06
[tl^4]*[(tg-tx)^3],2.368167425953289e-06
[(tg+tx)^3]*[(tl+tx)^4],2.1381717417637383e-06
[(tl+tx)^2]*1/(tg-tl),1.9561218055101468e-06
[tg^4]*[(tg+tx)^2],1.3890613779085863e-06
[tx^4]*1/[tg^2],8.761357875045598e-07
[(tl-tx)^4]*1/[tl^4],8.479016561224415e-07
[(tg-tl)^3]*1/[(tg-tl)^3],8.424307909449096e-07
[tg^3]*[tx^3],5.923946288823742e-07
[(tg+tl)^4]*[(tg-tl)^2],4.1904841216922103e-07
[(tg+tl)^2]*1/(tl-tx),3.342838997203369e-07
(tg+tl)*1/(tg-tl),2.9769460530339376e-08
(tl-tx)*[(tl-tx)^2],2.5257250935105e-08
